name,date,diameter_m,velocity_km_s,miss_distance_km,eccentricity,hazardous
(2025 DA3),2025-02-19,130.6291132614,18.1055298253,9868446.036341412,0.0,0
(2025 DE3),2025-02-19,14.3893103228,7.1484782094,3207835.80308646,0.0,0
(2025 DF4),2025-02-19,31.4803809193,34.9088634162,1763465.735313948,0.0,0
(2025 EM1),2025-02-19,98.1838321526,18.9367416154,23054167.783305205,0.0,0
(2025 DV39),2025-02-19,56.239309364,20.7132318615,8232848.407219549,0.0,0
(2007 EK),2025-02-18,8.2042706488,22.2032872016,68757446.62198243,0.0,0
(2010 FG81),2025-02-18,145.8948556919,8.9615515115,14630970.821900852,0.0,0
(2015 BL514),2025-02-18,71.4562101727,9.3701582739,28867796.749063972,0.0,0
(2019 RM1),2025-02-18,16.3696720474,8.2603253414,41044467.71322499,0.0,0
(2021 EP),2025-02-18,35.1592804749,10.3336847457,32598883.939207897,0.0,0
(2021 EO1),2025-02-18,34.043952726,10.3114491867,20601659.13566182,0.0,0
(2021 KF2),2025-02-18,154.1842379994,15.0002266412,36278522.53692566,0.0,0
(2021 RL10),2025-02-18,117.5005714561,19.2077853378,55428859.6421982,0.0,0
(2022 FQ1),2025-02-18,50.5871227598,18.2189127823,51117440.008046634,0.0,0
(2022 MP2),2025-02-18,37.1569432173,6.0846307529,27765881.951514885,0.0,0
(2024 UZ2),2025-02-18,81.6657544926,13.0423590256,62175694.4674527,0.0,0
(2025 CA2),2025-02-18,35.6483947878,7.3714728099,5099934.927456265,0.0,0
(2025 CG2),2025-02-18,104.2413383852,20.8824112694,9174526.99639911,0.0,0
(2025 DW),2025-02-18,3.9268108181,7.9384648308,122573.209261731,0.0,0
(2025 DN1),2025-02-18,77.6318576982,17.9303194996,20414488.1748739,0.0,0
(2025 DV2),2025-02-18,14.7924455306,11.1703399118,734134.971581004,0.0,0
(2025 DC3),2025-02-18,106.6694310755,25.5915667451,6080013.135655499,0.0,0
(2025 DA4),2025-02-18,52.9712204056,12.3689346489,14989939.49788359,0.0,0
(2025 DZ4),2025-02-18,21.0882226764,18.1163747149,815973.159554919,0.0,0
(2025 DY6),2025-02-18,94.1976305719,23.5707540545,11918226.057943696,0.0,0
(2025 EF1),2025-02-18,44.0595420444,11.0875577432,7233030.341199779,0.0,0
(2008 DL4),2025-02-17,24.7765012606,5.9130631483,13372373.109469846,0.0,0
(2016 CA138),2025-02-17,129.4314983525,14.4182481013,10955952.674076336,0.0,0
(2018 BP1),2025-02-17,71.4562101727,10.2457400011,8928767.286447797,0.0,0
(2020 SR6),2025-02-17,43.0566244241,10.3738765331,47877987.502964176,0.0,0
(2020 UP),2025-02-17,92.9051906281,13.4399030161,34284898.144889936,0.0,0
(2022 CK6),2025-02-17,28.7104486255,14.5763800514,35483679.20884059,0.0,0
(2022 DM4),2025-02-17,8.5514542927,18.8658102295,49435314.04548313,0.0,0
(2023 BC2),2025-02-17,48.7573371375,19.263021698,46164273.18720102,0.0,0
(2023 VR5),2025-02-17,17.2202708809,2.5891100117,11608540.0515459,0.0,0
(2024 SH),2025-02-17,67.3038609686,12.3993836534,56436066.43677599,0.0,0
(2024 SS),2025-02-17,40.3682552065,6.2375004783,37022749.425696224,0.0,0
(2025 CG1),2025-02-17,85.9092601232,3.8025920824,20820154.678684995,0.0,0
(2025 DN),2025-02-17,15.8503909578,8.4943299087,1321730.571694584,0.0,0
(2025 DO),2025-02-17,47.8674154419,5.4189026234,2040140.05453778,0.0,0
(2025 DB1),2025-02-17,22.7007381285,5.8780097352,2663544.642476881,0.0,0
(2025 DT5),2025-02-17,7.907514169,11.7533557681,214811.441158046,0.0,0
(2025 DX7),2025-02-17,33.5768521834,6.9448280968,10794415.996463114,0.0,0
(2025 DC25),2025-02-17,72.4502650757,14.0605389986,3787266.665610967,0.0,0
(2007 DW),2025-02-23,478.6741544192,26.0223945893,27220020.596702,0.0,0
(2014 KG39),2025-02-23,59.4346868419,13.5178139657,18878369.628711876,0.0,0
(2015 EF),2025-02-23,25.9441817907,24.0424055148,48040384.099053726,0.0,0
(2017 QF17),2025-02-23,682.4015094011,8.8682135417,53112198.636172906,0.0,0
(2020 DV2),2025-02-23,56.7596852866,13.1066103502,45025589.98580675,0.0,0
(2020 TS5),2025-02-23,34.201092472,4.3456154287,35361938.57156456,0.0,0
(2022 CQ2),2025-02-23,62.2357573367,29.7238940273,72851166.31946284,0.0,0
(2022 EF4),2025-02-23,42.8587972046,6.4030153398,64155612.88215646,0.0,0
(2024 QR1),2025-02-23,113.773201439,17.2755732176,18829575.815046523,0.0,0
(2024 YE6),2025-02-23,236.6137501138,4.7628318554,25867879.141682763,0.0,0
(2025 DP1),2025-02-23,15.2068750946,5.6181923275,3851015.179948742,0.0,0
(2025 DS2),2025-02-23,73.4581486599,11.047265096,3601836.440598152,0.0,0
(2025 DX2),2025-02-23,42.0765359959,15.8433210026,4694765.911361853,0.0,0
(2025 DZ2),2025-02-23,7.2784680305,11.9922761339,187671.171185841,0.0,0
(2025 DQ4),2025-02-23,66.0754270632,10.194331949,6302042.928357424,0.0,0
(2025 DP6),2025-02-23,129.4314983525,12.6214542109,7240426.714208958,0.0,0
(2025 DQ6),2025-02-23,65.7718380526,17.4240356181,1034218.978853703,0.0,0
(2025 DQ27),2025-02-23,18.4518526903,16.1816615616,1588077.28228467,0.0,0
(2006 SC),2025-02-22,56.7596852866,18.8058470477,34736492.54117186,0.0,0
(2008 GC110),2025-02-22,206.0819612321,6.9995784115,51174999.44906549,0.0,0
(2018 MJ7),2025-02-22,138.6883491905,14.4177280298,52129708.58119396,0.0,0
(2019 EO),2025-02-22,137.4168467624,11.0115769909,47266886.60680301,0.0,0
(2022 OT1),2025-02-22,52.9712204056,17.4534543801,57597444.487757124,0.0,0
(2023 CK2),2025-02-22,172.9975603978,24.5960186565,37384908.81480905,0.0,0
(2025 CY3),2025-02-22,66.6868154623,7.9157002397,4695377.617052283,0.0,0
(2025 DU),2025-02-22,15.7775650265,8.6617107778,1311812.965943147,0.0,0
(2025 DK1),2025-02-22,5.321572445,15.430940786,150543.238779678,0.0,0
(2025 DM1),2025-02-22,66.9946278168,14.6901632529,8595737.400104146,0.0,0
(2025 DS1),2025-02-22,5.1290859738,3.944883676,154713.458923372,0.0,0
(2025 DH2),2025-02-22,30.905799213,7.6881809988,2693143.792799128,0.0,0
(2025 DR4),2025-02-22,34.5175512843,13.1835858453,1056587.211410991,0.0,0
(2025 DK13),2025-02-22,25.0057554041,7.670355488,3857564.395179898,0.0,0
(2025 DG25),2025-02-22,32.2136531891,4.5746169495,8992641.178760419,0.0,0
(2025 DL25),2025-02-22,10.2338719537,11.2269388331,451174.579779346,0.0,0
(1996 BG1),2025-02-21,107.1617947985,20.3339786527,57070250.0000422,0.0,0
(2012 DZ),2025-02-21,33.1161605006,16.6721788629,1066006.820812985,0.0,0
(2012 EO3),2025-02-21,150.6745762577,22.3498910075,71784376.96715167,0.0,0
(2015 XF261),2025-02-21,52.9712204056,8.222728285,43975800.32209111,0.0,0
(2017 UG),2025-02-21,18.7948982439,11.5823604501,48115814.022909604,0.0,0
(2018 LV2),2025-02-21,51.7654482198,10.4099866945,43476378.81357977,0.0,0
(2021 DU1),2025-02-21,99.0923159661,18.1713061427,25486594.143603627,0.0,0
(2021 EH2),2025-02-21,34.836938254,9.5598357129,13381082.32346657,0.0,0
(2021 NG1),2025-02-21,116.4233197418,15.4239273381,57289112.072806664,0.0,0
(2021 SP5),2025-02-21,29.6510432825,10.8004834342,50945763.227769926,0.0,0
(2025 DQ),2025-02-21,6.1381850734,6.6930029204,299199.898820786,0.0,0
(2025 DV),2025-02-21,33.8875349715,10.5178180726,4168098.920696335,0.0,0
(2025 DG2),2025-02-21,63.1015429636,9.3286711071,2170053.193532339,0.0,0
(2025 DP2),2025-02-21,27.5448225424,7.1669381207,1203133.299822778,0.0,0
(2025 DY2),2025-02-21,72.4502650757,15.8207433614,10012193.98635357,0.0,0
(2025 DB3),2025-02-21,21.5794304844,5.1884088726,2121594.494055571,0.0,0
(2025 DO3),2025-02-21,74.8238376074,10.8434601895,21167495.7255839,0.0,0
(2025 DP4),2025-02-21,75.1692087496,20.3170159726,5465517.48982936,0.0,0
(2025 DR6),2025-02-21,19.8627775481,6.1165377296,2717974.944848948,0.0,0
(2025 DN7),2025-02-21,55.7237042765,8.6016804763,8581633.013724806,0.0,0
(2025 DE8),2025-02-21,19.1443214906,15.2755267178,1822227.299936764,0.0,0
(2025 EV),2025-02-21,102.811093604,14.854711064,18933265.98828814,0.0,0
(2025 QF4),2025-02-21,20.6081961232,10.9148777305,16995575.925689895,0.0,0
(2008 UB95),2025-02-20,65.1688382168,22.0516156932,65360740.66566144,0.0,0
(2012 DV32),2025-02-20,259.4418179074,7.3016816492,29453387.214127004,0.0,0
(2016 AX165),2025-02-20,140.6176963133,9.1912906633,5724654.196436713,0.0,0
(2016 ET1),2025-02-20,9.8637028131,4.1177050206,9170110.852316923,0.0,0
(2020 CX1),2025-02-20,88.7237682527,6.8885720054,17238026.515797023,0.0,0
(2021 LO),2025-02-20,211.8556148964,18.5610690382,16319532.993464522,0.0,0
(2021 UH2),2025-02-20,55.980913209,3.6661651015,15375638.590554094,0.0,0
(2024 JK1),2025-02-20,30.905799213,9.251897338,64067162.67776556,0.0,0
(2025 DR),2025-02-20,59.1616092611,31.1873542239,4726711.234998884,0.0,0
(2025 DD15),2025-02-20,18.7948982439,6.7981832263,3484862.530012651,0.0,0
(2025 DK22),2025-02-20,105.6914798531,20.4498141291,9314541.73156542,0.0,0
(2025 DJ27),2025-02-20,29.3792008837,4.8906372233,9578692.22574561,0.0,0
798099 (2012 DV32),2025-02-20,260.6393469284,7.3016816579,29453387.214127004,0.0,0
(2010 JR34),2025-02-28,17.1411509231,3.6961578244,15545534.453067813,0.0,0
(2013 VO5),2025-02-28,317.7166529762,28.7525118688,27094717.360950854,0.0,1
(2015 FF),2025-02-28,28.4472296503,20.3667687959,54539057.65991066,0.0,0
(2023 QG4),2025-02-28,172.9975603978,28.0315643405,41883660.57153388,0.0,0
(2024 RB6),2025-02-28,16.6740069728,9.3179422488,34092722.477119885,0.0,0
(2024 UE2),2025-02-28,55.212826285,9.5561880944,60222931.74626153,0.0,0
(2025 BZ7),2025-02-28,71.1278987093,3.5337495082,13867595.824644323,0.0,0
(2025 DR3),2025-02-28,64.8694146035,4.950982898,26303005.490279563,0.0,0
(2025 DU7),2025-02-28,7.6566708679,3.2064430243,685293.48107448,0.0,0
(2025 DB25),2025-02-28,77.2751717118,17.909035111,12685059.877632922,0.0,0
(2025 EA),2025-02-28,38.3742569109,11.4477191826,3780668.93579057,0.0,0
(2025 EK),2025-02-28,11.6423319742,10.0137764271,262122.081701073,0.0,0
(2012 VC26),2025-02-27,10.8153350678,7.132276212,33769070.836367175,0.0,0
(2016 EG1),2025-02-27,8.9958038817,15.3375680981,18913001.92457134,0.0,0
(2016 GE1),2025-02-27,27.1668934089,20.7836753311,61737703.72355964,0.0,0
(2018 GC2),2025-02-27,25.9441817907,18.2997100887,73269220.78353204,0.0,0
(2019 OV3),2025-02-27,83.5679942816,15.1658785279,59048541.50799014,0.0,0
(2021 CH1),2025-02-27,72.1173863449,17.2700464857,51210540.23782968,0.0,0
(2021 FY2),2025-02-27,41.4992242792,10.4223140535,33249975.158460017,0.0,0
(2022 AK2),2025-02-27,34.201092472,25.9796805031,65639675.52837927,0.0,0
(2022 DN1),2025-02-27,32.3623446563,11.1892495488,8591696.626997363,0.0,0
(2022 UG28),2025-02-27,32.6617897446,8.8142905836,16126990.676274888,0.0,0
(2023 FM2),2025-02-27,78.7118244161,12.9765480458,74490680.89953448,0.0,0
(2024 CC7),2025-02-27,31.7716652976,8.2347294628,7931633.44004965,0.0,0
(2024 SS3),2025-02-27,92.9051906281,9.6828810377,45617257.894258104,0.0,0
(2024 XZ18),2025-02-27,245.4934893163,8.9975995414,25469982.167807773,0.0,0
(2025 BH4),2025-02-27,136.7854737026,8.9922310572,13169194.264044916,0.0,0
(2025 DJ1),2025-02-27,51.5276075896,6.4510634001,4955628.079801786,0.0,0
(2025 DX1),2025-02-27,45.502994579,13.6480034295,11397647.521069733,0.0,0
(2025 DL2),2025-02-27,50.1233372306,7.7470143237,12875879.006877597,0.0,0
(2025 DK3),2025-02-27,22.5964377109,15.6476792565,1069332.979854565,0.0,0
(2025 DF9),2025-02-27,24.2125192369,4.5464351427,4682324.574583729,0.0,0
(2025 EX),2025-02-27,124.7498346832,10.1064588111,7120215.505716657,0.0,0
(2009 DE1),2025-02-26,73.1206391247,18.2947751197,2508262.038457094,0.0,0
(2012 PK24),2025-02-26,111.1834071935,22.1029974323,53345755.91714449,0.0,0
(2014 LZ20),2025-02-26,76.214916608,9.6513980248,62559063.01978583,0.0,0
(2014 TC36),2025-02-26,59.4346868419,14.5809732707,61269520.13523746,0.0,0
(2015 VK1),2025-02-26,28.4472296503,21.6570577293,43424729.90960568,0.0,0
(2016 QG44),2025-02-26,194.1064553155,15.4936598204,29690660.850264486,0.0,0
(2017 FL127),2025-02-26,163.696720474,16.1975427591,9629977.053383483,0.0,0
(2020 FA3),2025-02-26,124.1766612574,17.2407513181,66056453.309266105,0.0,0
(2022 UY),2025-02-26,47.4285643393,9.2250676049,35060789.50225639,0.0,0
(2024 CX6),2025-02-26,109.6579136575,10.4541511884,41779099.25997567,0.0,0
(2024 QH3),2025-02-26,47.2106498806,3.6548261648,34566695.26365448,0.0,0
(2025 DL),2025-02-26,122.4728935923,6.7041888382,19072267.915954977,0.0,0
(2025 DY),2025-02-26,37.5007521798,12.8083786704,3638561.535859979,0.0,0
(2025 DT1),2025-02-26,11.0164071589,7.8383759054,854413.708551823,0.0,0
(2025 DN6),2025-02-26,5.4959146391,5.9986719686,298312.125221058,0.0,0
(2025 DO22),2025-02-26,36.8162863142,14.1029805143,7511328.410664378,0.0,0
(2025 DB30),2025-02-26,8.8316119567,9.1366032314,385538.648954929,0.0,0
(2025 EE),2025-02-26,37.6738477871,16.9352581414,2716476.108829631,0.0,0
(2025 RB),2025-02-26,28.8429700351,16.9719035804,24273548.458995074,0.0,0
101955 Bennu (1999 RQ36),2025-02-25,539.5602891983,16.8962992971,58574507.31152992,0.0,1
(2014 UR),2025-02-25,28.4472296503,15.4247254715,70813589.4000307,0.0,0
(2015 BK509),2025-02-25,200.465655659,14.5528180487,3600240.186445891,0.0,0
(2022 BH3),2025-02-25,32.2136531891,24.1772173081,59260640.78464445,0.0,0
(2022 DW1),2025-02-25,52.7278397554,14.4946858932,12027964.622667287,0.0,0
(2022 DT4),2025-02-25,34.3589575421,9.6330885786,11056066.979511771,0.0,0
(2022 UM11),2025-02-25,69.1894660026,6.9434101727,22786186.551427715,0.0,0
(2023 RW3),2025-02-25,28.1864238812,5.1488362368,2742173.013672715,0.0,0
(2024 QH2),2025-02-25,25.1211767268,23.5874574608,49203705.2767683,0.0,0
(2025 DP),2025-02-25,28.1864238812,6.4880031627,5580476.257266813,0.0,0
(2025 DT),2025-02-25,51.2908597378,24.4765406746,975755.772222815,0.0,0
(2025 DL1),2025-02-25,16.4452310205,3.5885209999,3838243.306676853,0.0,0
(2025 DR1),2025-02-25,19.9544599636,6.25410658,2783202.518367626,0.0,0
(2025 DE2),2025-02-25,25.8249791033,9.5152542531,1295820.48988675,0.0,0
(2025 DM2),2025-02-25,19.5002410005,14.7660395301,907782.688835175,0.0,0
(2025 DT2),2025-02-25,28.1864238812,9.8493832586,289924.591524194,0.0,0
(2025 DH3),2025-02-25,64.2746882356,11.576934293,8773427.745478688,0.0,0
(2025 DJ3),2025-02-25,107.1617947985,30.0208044891,15791859.987042828,0.0,0
(2025 DZ3),2025-02-25,64.5713667167,9.8692928242,8069202.564196986,0.0,0
(2025 DP13),2025-02-25,83.9537266171,14.8745859203,13187773.317193188,0.0,0
(2025 DJ25),2025-02-25,28.5785360964,7.4982259846,6033752.402883706,0.0,0
(2025 DW29),2025-02-25,39.2681081809,5.9595966722,16134742.778059142,0.0,0
(2025 DH30),2025-02-25,18.8816515525,28.0730045961,400336.705697672,0.0,0
(2025 FE26),2025-02-25,30.2022973344,6.7557362958,4575607.512839464,0.0,0
(2025 QL3),2025-02-25,18.0318372445,3.9177121297,21143054.85941712,0.0,0
(2025 QM9),2025-02-25,32.9640055641,11.3814520254,14769379.339696757,0.0,0
455176 (1999 VF22),2025-02-24,428.5879720462,23.61028202,10466234.711724248,0.0,1
(2002 SQ),2025-02-24,714.5621017269,10.5949764699,29332106.066708677,0.0,0
(2002 UZ30),2025-02-24,748.2383760735,24.4606550279,54231473.54846572,0.0,0
(2016 AF193),2025-02-24,233.3672877555,6.4304145902,21057834.05416549,0.0,1
(2016 CD137),2025-02-24,35.8129403019,5.3462372007,12117164.566703262,0.0,0
(2016 UC57),2025-02-24,98.6370281305,5.3360644505,64752234.00600309,0.0,0
(2018 EU1),2025-02-24,27.1668934089,22.1345609188,56469844.85791306,0.0,0
(2022 DV3),2025-02-24,66.6868154623,12.9105834004,21856672.55792656,0.0,0
612472 (2002 SQ),2025-02-24,639.7937286834,10.595003138,29332071.315123476,0.0,0
(2022 QB2),2025-02-24,49.8930414151,27.6842240368,58775165.56748343,0.0,0
(2023 CA2),2025-02-24,89.9580388169,24.1843284593,57212338.56560096,0.0,0
(2023 VS4),2025-02-24,11.4298354676,9.1937830599,13043968.684548086,0.0,0
(2025 AE3),2025-02-24,215.7943048444,10.0867730194,10512144.652450677,0.0,0
(2025 BT1),2025-02-24,287.1044862548,14.135377109,7829952.904754462,0.0,1
(2025 DF1),2025-02-24,60.5396601689,11.5657264585,4055172.709598998,0.0,0
(2025 DS4),2025-02-24,16.750970692,8.3759045164,1130975.978971025,0.0,0
(2025 DJ13),2025-02-24,14.2573883328,7.8588627568,1552338.126744865,0.0,0
(2025 DF25),2025-02-24,9.1630483625,7.5561002034,725099.993262567,0.0,0
(2025 DE29),2025-02-24,49.2084832235,4.5206783748,22739454.54048606,0.0,0
523950 (1998 SZ27),2025-03-01,549.5914639134,23.2810457639,69970734.14650762,0.0,1
(2011 OB57),2025-03-01,37.5007521798,9.2899468185,41207184.5085955,0.0,0
(2014 RF11),2025-03-01,103.2856480504,7.1053348142,60273612.796896085,0.0,0
(2016 PA40),2025-03-01,75.1692087496,8.1415048656,22121481.17801624,0.0,0
(2022 AQ3),2025-03-01,29.7879062798,5.5141393963,58022295.72161276,0.0,0
(2022 UE28),2025-03-01,323.623446563,11.0809651348,33198695.761224825,0.0,1
(2023 BA4),2025-03-01,65.7718380526,13.4086956584,24763928.137605533,0.0,0
(2024 CW6),2025-03-01,18.0318372445,18.249145105,73579831.85827856,0.0,0
(2024 MS2),2025-03-01,38.7293295383,11.6510868762,55651515.202790335,0.0,0
(2025 DD3),2025-03-01,124.1766612574,12.7994670189,21350746.42930911,0.0,0
(2025 DV5),2025-03-01,48.7573371375,23.5137728288,6203781.646858317,0.0,0
(2025 DV6),2025-03-01,98.6370281305,12.7758398859,17464582.751090687,0.0,0
(2025 DX6),2025-03-01,83.5679942816,20.8402044616,9723769.24811421,0.0,0
(2025 DY7),2025-03-01,57.8149266216,6.6905133477,20209070.0438123,0.0,0
(2025 DJ22),2025-03-01,24.2125192369,13.1039566571,558382.412295933,0.0,0
(2025 DS24),2025-03-01,33.7318358913,32.144972255,3309823.058894509,0.0,0
(2025 DH27),2025-03-01,43.2553647725,11.2849407139,6852969.278094048,0.0,0
(2025 EC),2025-03-01,73.1206391247,9.7326874861,16711897.89794606,0.0,0
(2025 EG),2025-03-01,75.5161740526,12.4605518082,3596297.744019059,0.0,0
(2025 EZ),2025-03-01,25.9441817907,7.1369697923,3297529.240575992,0.0,0
(2025 ER1),2025-03-01,58.3498815511,8.2599736266,7448954.850349773,0.0,0
(2025 FT16),2025-03-01,135.5314169419,14.1133115498,12958745.306213088,0.0,0
(2008 EP),2025-03-02,81.6657544926,10.0777491143,9303846.875120612,0.0,0
(2011 SB25),2025-03-02,368.1628631423,15.2576280799,26977432.630870853,0.0,0
(2015 XT128),2025-03-02,225.9643771094,9.1227683636,20055830.841978204,0.0,0
(2017 AT4),2025-03-02,28.4472296503,15.3833948602,61249402.198720075,0.0,0
(2019 ER),2025-03-02,22.5964377109,16.812668502,54125880.46039812,0.0,0
(2019 EM1),2025-03-02,207.0331923453,22.6963354878,35272064.07577297,0.0,0
(2020 CU1),2025-03-02,86.3057992509,4.6708900901,57935308.59935025,0.0,0
(2021 PR6),2025-03-02,93.7648317729,7.625051023,69391027.64990763,0.0,0
(2023 FW13),2025-03-02,36.9862225707,3.5131402805,10094734.326890118,0.0,0
(2024 DW1),2025-03-02,100.0092058768,25.2921960844,22354877.835754804,0.0,0
(2024 TO9),2025-03-02,27.6719636665,4.5058994489,57355099.40902771,0.0,0
(2025 CV1),2025-03-02,84.7305408852,10.320497765,6307693.494223703,0.0,0
(2025 DA1),2025-03-02,57.2848761883,7.5114534013,11801580.978436243,0.0,0
(2025 DH1),2025-03-02,30.905799213,4.2696996043,1535527.245621059,0.0,0
(2025 DE5),2025-03-02,11.8042929452,7.3772193077,767637.190170699,0.0,0
(2025 DB22),2025-03-02,22.0820799921,14.9739576294,1474403.440872221,0.0,0
(2025 DA30),2025-03-02,69.5088300671,13.7164679984,15351821.652223727,0.0,0
(2025 EA2),2025-03-02,28.5785360964,11.0897504819,2090399.478535525,0.0,0
(2025 EK2),2025-03-02,45.924028604,8.3525457896,5829868.053903857,0.0,0
(2025 ER2),2025-03-02,17.2997560398,10.9973105319,840362.698692499,0.0,0
(2025 EM4),2025-03-02,32.3623446563,6.3504974064,8140759.59367579,0.0,0
(2025 FR6),2025-03-02,59.9846292283,8.9927608946,13631948.018158002,0.0,0
465402 (2008 HW1),2025-03-03,1977.151637501,38.7813818691,16114897.603338124,0.0,0
(2014 DE23),2025-03-03,68.2401509401,12.5770663495,18380736.65249511,0.0,0
(2017 TN2),2025-03-03,212.8334959841,21.8630826106,11148642.704202807,0.0,0
(2019 ED1),2025-03-03,17.7027191237,7.933592095,8425525.631768348,0.0,0
(2020 QM2),2025-03-03,59.4346868419,13.3944012338,45360286.07826667,0.0,0
(2020 QP5),2025-03-03,1288.3681463596,28.2067596199,25888490.616533067,0.0,0
(2021 EM5),2025-03-03,108.6525638621,10.7287672843,15050951.567983326,0.0,0
(2024 EE1),2025-03-03,37.1569432173,20.3150205118,73172388.56560569,0.0,0
(2024 RE4),2025-03-03,77.6318576982,14.0795339309,32471404.847316958,0.0,0
(2025 DZ5),2025-03-03,54.9591463913,7.8275095656,14467371.608534368,0.0,0
(2025 DH15),2025-03-03,35.4846052917,19.6705344923,3215496.500572142,0.0,0
(2025 DX24),2025-03-03,21.2833495984,16.465926134,1770800.877914936,0.0,0
(2025 EL),2025-03-03,8.3184034225,11.9648019821,342839.691869966,0.0,0
(2025 EN),2025-03-03,20.9913310944,7.2233867815,3443376.018784677,0.0,0
(2025 EO),2025-03-03,136.1570015386,14.8791169017,26002243.864494912,0.0,0
(2025 EY1),2025-03-03,28.5785360964,11.1996731382,787874.790024299,0.0,0
(2025 EF2),2025-03-03,26.0639346928,13.1083463722,2205417.800885025,0.0,0
(2025 EP2),2025-03-03,20.7988814142,12.7836145639,731934.102677351,0.0,0
(2025 FO12),2025-03-03,81.6657544926,4.6379551878,15457626.735432897,0.0,0
513312 (2007 DM41),2025-03-04,230.1653685307,21.681828484,22911213.898787007,0.0,1
(2015 XX169),2025-03-04,19.6806745089,5.6737295307,31183682.47908777,0.0,0
(2019 UC11),2025-03-04,66.6868154623,31.9097739848,66442206.70596342,0.0,0
(2021 EN1),2025-03-04,87.9103438561,21.7931511431,35806786.68734118,0.0,0
(2022 UA34),2025-03-04,101.8685158322,7.2306370795,40390957.03266157,0.0,0
(2025 DG3),2025-03-04,54.706632051,8.0224968793,6288495.135813206,0.0,0
(2025 DT4),2025-03-04,59.9846292283,17.9911161494,2440592.534027045,0.0,0
(2025 DM7),2025-03-04,22.5964377109,7.073869356,473253.624694137,0.0,0
(2025 DT24),2025-03-04,18.6225855811,8.8293990721,1605189.259041425,0.0,0
